NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: Zelatched Point, Dabob Bay
State: WA
Stationid: 9445269
ReferencedToStationName: Seattle
ReferenceToStationId: 9447130
HeightOffsetLow: *1.02
HeightOffsetHigh: * 1.00
TimeOffsetLow: -5
TimeOffsetHigh: -9
Prediction Type: Subordinate
From: 20161231 12:00AM - 20171231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
 
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2017/05/12	Fri	12:37 AM	6.1		186		L
2017/05/12	Fri	05:40 AM	10.1		308		H
2017/05/12	Fri	12:33 PM	-1.0		-30		L
2017/05/12	Fri	07:39 PM	11.1		338		H
2017/05/13	Sat	01:18 AM	6.4		195		L
2017/05/13	Sat	06:13 AM	9.8		299		H
2017/05/13	Sat	01:07 PM	-1.0		-30		L
2017/05/13	Sat	08:16 PM	11.2		341		H
2017/05/14	Sun	02:00 AM	6.7		204		L
2017/05/14	Sun	06:47 AM	9.4		287		H
2017/05/14	Sun	01:44 PM	-0.9		-27		L
2017/05/14	Sun	08:56 PM	11.2		341		H
2017/05/15	Mon	02:47 AM	6.8		207		L
2017/05/15	Mon	07:25 AM	8.9		271		H
2017/05/15	Mon	02:24 PM	-0.6		-18		L
2017/05/15	Mon	09:40 PM	11.1		338		H
2017/05/16	Tue	03:39 AM	6.9		210		L
2017/05/16	Tue	08:09 AM	8.4		256		H
2017/05/16	Tue	03:08 PM	-0.1		-3		L
2017/05/16	Tue	10:27 PM	11.1		338		H
2017/05/17	Wed	04:40 AM	6.7		204		L
2017/05/17	Wed	09:03 AM	7.9		241		H
2017/05/17	Wed	03:56 PM	0.5		15		L
2017/05/17	Wed	11:16 PM	11.0		335		H
2017/05/18	Thu	05:47 AM	6.2		189		L
2017/05/18	Thu	10:13 AM	7.5		229		H
2017/05/18	Thu	04:50 PM	1.2		37		L
2017/05/19	Fri	12:05 AM	11.0		335		H
2017/05/19	Fri	06:50 AM	5.5		168		L
2017/05/19	Fri	11:33 AM	7.4		226		H
2017/05/19	Fri	05:49 PM	1.9		58		L
2017/05/20	Sat	12:52 AM	11.1		338		H
2017/05/20	Sat	07:40 AM	4.4		134		L
2017/05/20	Sat	12:54 PM	7.6		232		H
2017/05/20	Sat	06:52 PM	2.7		82		L
2017/05/21	Sun	01:34 AM	11.3		344		H
2017/05/21	Sun	08:23 AM	3.0		91		L
2017/05/21	Sun	02:09 PM	8.2		250		H
2017/05/21	Sun	07:54 PM	3.3		101		L
2017/05/22	Mon	02:13 AM	11.5		351		H
2017/05/22	Mon	09:03 AM	1.5		46		L
2017/05/22	Mon	03:15 PM	9.1		277		H
2017/05/22	Mon	08:52 PM	3.9		119		L
2017/05/23	Tue	02:51 AM	11.7		357		H
2017/05/23	Tue	09:43 AM	0.0		0		L
2017/05/23	Tue	04:15 PM	10.0		305		H
2017/05/23	Tue	09:48 PM	4.6		140		L
2017/05/24	Wed	03:29 AM	11.8		360		H
2017/05/24	Wed	10:24 AM	-1.5		-46		L
2017/05/24	Wed	05:10 PM	10.9		332		H
2017/05/24	Wed	10:42 PM	5.1		155		L
2017/05/25	Thu	04:08 AM	11.9		363		H
2017/05/25	Thu	11:07 AM	-2.6		-79		L
2017/05/25	Thu	06:04 PM	11.6		354		H
2017/05/25	Thu	11:35 PM	5.7		174		L
2017/05/26	Fri	04:50 AM	11.8		360		H
2017/05/26	Fri	11:51 AM	-3.3		-101		L
2017/05/26	Fri	06:57 PM	12.1		369		H
2017/05/27	Sat	12:29 AM	6.0		183		L
2017/05/27	Sat	05:35 AM	11.5		351		H
2017/05/27	Sat	12:38 PM	-3.5		-107		L
2017/05/27	Sat	07:50 PM	12.3		375		H
2017/05/28	Sun	01:26 AM	6.3		192		L
2017/05/28	Sun	06:24 AM	11.0		335		H
2017/05/28	Sun	01:26 PM	-3.2		-98		L
2017/05/28	Sun	08:44 PM	12.4		378		H
2017/05/29	Mon	02:27 AM	6.3		192		L
2017/05/29	Mon	07:18 AM	10.3		314		H
2017/05/29	Mon	02:16 PM	-2.5		-76		L
2017/05/29	Mon	09:38 PM	12.3		375		H
2017/05/30	Tue	03:34 AM	6.1		186		L
2017/05/30	Tue	08:19 AM	9.5		290		H
2017/05/30	Tue	03:08 PM	-1.5		-46		L
2017/05/30	Tue	10:32 PM	12.1		369		H
2017/05/31	Wed	04:48 AM	5.6		171		L
2017/05/31	Wed	09:29 AM	8.6		262		H
2017/05/31	Wed	04:03 PM	-0.1		-3		L
2017/05/31	Wed	11:26 PM	11.9		363		H
2017/06/01	Thu	06:04 AM	4.8		146		L
2017/06/01	Thu	10:50 AM	7.9		241		H
2017/06/01	Thu	05:03 PM	1.3		40		L
2017/06/02	Fri	12:18 AM	11.7		357		H
2017/06/02	Fri	07:13 AM	3.8		116		L
2017/06/02	Fri	12:22 PM	7.6		232		H
2017/06/02	Fri	06:08 PM	2.7		82		L
2017/06/03	Sat	01:06 AM	11.5		351		H
2017/06/03	Sat	08:09 AM	2.7		82		L
2017/06/03	Sat	01:56 PM	7.8		238		H
2017/06/03	Sat	07:17 PM	3.9		119		L
2017/06/04	Sun	01:49 AM	11.3		344		H
2017/06/04	Sun	08:54 AM	1.6		49		L
2017/06/04	Sun	03:16 PM	8.5		259		H
2017/06/04	Sun	08:25 PM	4.8		146		L
2017/06/05	Mon	02:26 AM	11.1		338		H
2017/06/05	Mon	09:32 AM	0.7		21		L
2017/06/05	Mon	04:20 PM	9.2		280		H
2017/06/05	Mon	09:25 PM	5.5		168		L
2017/06/06	Tue	02:59 AM	10.9		332		H
2017/06/06	Tue	10:05 AM	0.0		0		L
2017/06/06	Tue	05:11 PM	9.9		302		H
2017/06/06	Tue	10:17 PM	6.1		186		L
2017/06/07	Wed	03:30 AM	10.6		323		H
2017/06/07	Wed	10:35 AM	-0.6		-18		L
2017/06/07	Wed	05:53 PM	10.4		317		H
2017/06/07	Wed	11:04 PM	6.5		198		L
2017/06/08	Thu	04:01 AM	10.4		317		H
2017/06/08	Thu	11:04 AM	-1.0		-30		L
2017/06/08	Thu	06:28 PM	10.8		329		H
2017/06/08	Thu	11:46 PM	6.8		207		L
2017/06/09	Fri	04:32 AM	10.2		311		H
2017/06/09	Fri	11:35 AM	-1.3		-40		L
2017/06/09	Fri	07:00 PM	11.1		338		H
2017/06/10	Sat	12:26 AM	7.0		213		L
2017/06/10	Sat	05:05 AM	9.9		302		H
2017/06/10	Sat	12:07 PM	-1.5		-46		L
2017/06/10	Sat	07:31 PM	11.3		344		H
2017/06/11	Sun	01:05 AM	7.1		216		L
2017/06/11	Sun	05:40 AM	9.6		293		H
2017/06/11	Sun	12:42 PM	-1.5		-46		L
2017/06/11	Sun	08:03 PM	11.5		351		H
2017/06/12	Mon	01:45 AM	7.0		213		L
2017/06/12	Mon	06:18 AM	9.3		283		H
2017/06/12	Mon	01:19 PM	-1.4		-43		L
2017/06/12	Mon	08:37 PM	11.6		354		H
2017/06/13	Tue	02:28 AM	6.8		207		L
2017/06/13	Tue	06:59 AM	9.0		274		H
2017/06/13	Tue	01:59 PM	-1.0		-30		L
2017/06/13	Tue	09:14 PM	11.6		354		H
2017/06/14	Wed	03:14 AM	6.5		198		L
2017/06/14	Wed	07:45 AM	8.5		259		H
2017/06/14	Wed	02:40 PM	-0.5		-15		L
2017/06/14	Wed	09:54 PM	11.6		354		H
2017/06/15	Thu	04:05 AM	6.1		186		L
2017/06/15	Thu	08:40 AM	8.1		247		H
2017/06/15	Thu	03:24 PM	0.3		9		L
2017/06/15	Thu	10:35 PM	11.6		354		H
2017/06/16	Fri	05:00 AM	5.4		165		L
2017/06/16	Fri	09:47 AM	7.7		235		H
2017/06/16	Fri	04:13 PM	1.3		40		L
2017/06/16	Fri	11:16 PM	11.6		354		H
2017/06/17	Sat	05:57 AM	4.5		137		L
2017/06/17	Sat	11:05 AM	7.4		226		H
2017/06/17	Sat	05:07 PM	2.4		73		L
2017/06/17	Sat	11:59 PM	11.6		354		H
2017/06/18	Sun	06:51 AM	3.2		98		L
2017/06/18	Sun	12:30 PM	7.6		232		H
2017/06/18	Sun	06:08 PM	3.6		110		L
2017/06/19	Mon	12:41 AM	11.7		357		H
2017/06/19	Mon	07:42 AM	1.8		55		L
2017/06/19	Mon	01:54 PM	8.2		250		H
2017/06/19	Mon	07:15 PM	4.7		143		L
2017/06/20	Tue	01:24 AM	11.8		360		H
2017/06/20	Tue	08:29 AM	0.2		6		L
2017/06/20	Tue	03:10 PM	9.1		277		H
2017/06/20	Tue	08:22 PM	5.5		168		L
2017/06/21	Wed	02:07 AM	11.9		363		H
2017/06/21	Wed	09:15 AM	-1.2		-37		L
2017/06/21	Wed	04:15 PM	10.1		308		H
2017/06/21	Wed	09:26 PM	6.1		186		L
2017/06/22	Thu	02:51 AM	11.9		363		H
2017/06/22	Thu	10:01 AM	-2.4		-73		L
2017/06/22	Thu	05:12 PM	11.0		335		H
2017/06/22	Thu	10:26 PM	6.5		198		L
2017/06/23	Fri	03:37 AM	11.9		363		H
2017/06/23	Fri	10:47 AM	-3.3		-101		L
2017/06/23	Fri	06:03 PM	11.7		357		H
2017/06/23	Fri	11:23 PM	6.6		201		L
2017/06/24	Sat	04:25 AM	11.7		357		H
2017/06/24	Sat	11:33 AM	-3.7		-113		L
2017/06/24	Sat	06:52 PM	12.2		372		H
2017/06/25	Sun	12:19 AM	6.5		198		L
2017/06/25	Sun	05:15 AM	11.4		347		H
2017/06/25	Sun	12:20 PM	-3.6		-110		L
2017/06/25	Sun	07:40 PM	12.4		378		H
2017/06/26	Mon	01:15 AM	6.3		192		L
2017/06/26	Mon	06:09 AM	10.9		332		H
2017/06/26	Mon	01:08 PM	-3.1		-94		L
2017/06/26	Mon	08:26 PM	12.5		381		H
2017/06/27	Tue	02:13 AM	5.9		180		L
2017/06/27	Tue	07:05 AM	10.2		311		H
2017/06/27	Tue	01:56 PM	-2.2		-67		L
2017/06/27	Tue	09:12 PM	12.4		378		H
2017/06/28	Wed	03:14 AM	5.4		165		L
2017/06/28	Wed	08:07 AM	9.4		287		H
2017/06/28	Wed	02:45 PM	-0.9		-27		L
2017/06/28	Wed	09:57 PM	12.3		375		H
2017/06/29	Thu	04:17 AM	4.8		146		L
2017/06/29	Thu	09:14 AM	8.5		259		H
2017/06/29	Thu	03:35 PM	0.6		18		L
2017/06/29	Thu	10:41 PM	12.0		366		H
2017/06/30	Fri	05:22 AM	4.0		122		L
2017/06/30	Fri	10:31 AM	7.9		241		H
2017/06/30	Fri	04:29 PM	2.2		67		L
2017/06/30	Fri	11:26 PM	11.7		357		H
2017/07/01	Sat	06:26 AM	3.1		94		L
2017/07/01	Sat	12:00 PM	7.6		232		H
2017/07/01	Sat	05:29 PM	3.8		116		L
2017/07/02	Sun	12:10 AM	11.4		347		H
2017/07/02	Sun	07:23 AM	2.2		67		L
2017/07/02	Sun	01:40 PM	7.8		238		H
2017/07/02	Sun	06:39 PM	5.1		155		L
2017/07/03	Mon	12:54 AM	11.0		335		H
2017/07/03	Mon	08:12 AM	1.3		40		L
2017/07/03	Mon	03:09 PM	8.5		259		H
2017/07/03	Mon	07:55 PM	6.1		186		L
2017/07/04	Tue	01:36 AM	10.7		326		H
2017/07/04	Tue	08:54 AM	0.5		15		L
2017/07/04	Tue	04:15 PM	9.3		283		H
2017/07/04	Tue	09:06 PM	6.7		204		L
2017/07/05	Wed	02:16 AM	10.5		320		H
2017/07/05	Wed	09:31 AM	-0.1		-3		L
2017/07/05	Wed	05:04 PM	10.0		305		H
2017/07/05	Wed	10:05 PM	7.0		213		L
2017/07/06	Thu	02:54 AM	10.3		314		H
2017/07/06	Thu	10:05 AM	-0.6		-18		L
2017/07/06	Thu	05:44 PM	10.6		323		H
2017/07/06	Thu	10:53 PM	7.1		216		L
2017/07/07	Fri	03:31 AM	10.1		308		H
2017/07/07	Fri	10:37 AM	-1.0		-30		L
2017/07/07	Fri	06:16 PM	10.9		332		H
2017/07/07	Fri	11:33 PM	7.2		219		L
2017/07/08	Sat	04:08 AM	10.0		305		H
2017/07/08	Sat	11:11 AM	-1.3		-40		L
2017/07/08	Sat	06:43 PM	11.1		338		H
2017/07/09	Sun	12:09 AM	7.1		216		L
2017/07/09	Sun	04:45 AM	9.8		299		H
2017/07/09	Sun	11:45 AM	-1.5		-46		L
2017/07/09	Sun	07:10 PM	11.3		344		H
2017/07/10	Mon	12:43 AM	6.9		210		L
2017/07/10	Mon	05:22 AM	9.7		296		H
2017/07/10	Mon	12:21 PM	-1.5		-46		L
2017/07/10	Mon	07:37 PM	11.5		351		H
2017/07/11	Tue	01:18 AM	6.6		201		L
2017/07/11	Tue	06:02 AM	9.5		290		H
2017/07/11	Tue	12:58 PM	-1.3		-40		L
2017/07/11	Tue	08:08 PM	11.7		357		H
2017/07/12	Wed	01:57 AM	6.2		189		L
2017/07/12	Wed	06:45 AM	9.3		283		H
2017/07/12	Wed	01:36 PM	-1.0		-30		L
2017/07/12	Wed	08:40 PM	11.8		360		H
2017/07/13	Thu	02:39 AM	5.6		171		L
2017/07/13	Thu	07:33 AM	9.0		274		H
2017/07/13	Thu	02:16 PM	-0.3		-9		L
2017/07/13	Thu	09:15 PM	11.9		363		H
2017/07/14	Fri	03:25 AM	5.0		152		L
2017/07/14	Fri	08:28 AM	8.6		262		H
2017/07/14	Fri	02:58 PM	0.7		21		L
2017/07/14	Fri	09:51 PM	11.8		360		H
2017/07/15	Sat	04:15 AM	4.2		128		L
2017/07/15	Sat	09:32 AM	8.2		250		H
2017/07/15	Sat	03:43 PM	1.9		58		L
2017/07/15	Sat	10:30 PM	11.8		360		H
2017/07/16	Sun	05:09 AM	3.2		98		L
2017/07/16	Sun	10:47 AM	7.9		241		H
2017/07/16	Sun	04:35 PM	3.3		101		L
2017/07/16	Sun	11:12 PM	11.7		357		H
2017/07/17	Mon	06:06 AM	2.1		64		L
2017/07/17	Mon	12:13 PM	8.0		244		H
2017/07/17	Mon	05:37 PM	4.7		143		L
2017/07/17	Mon	11:57 PM	11.6		354		H
2017/07/18	Tue	07:04 AM	0.8		24		L
2017/07/18	Tue	01:45 PM	8.5		259		H
2017/07/18	Tue	06:50 PM	5.9		180		L
2017/07/19	Wed	12:45 AM	11.6		354		H
2017/07/19	Wed	07:59 AM	-0.4		-12		L
2017/07/19	Wed	03:09 PM	9.4		287		H
2017/07/19	Wed	08:07 PM	6.6		201		L
2017/07/20	Thu	01:36 AM	11.6		354		H
2017/07/20	Thu	08:52 AM	-1.6		-49		L
2017/07/20	Thu	04:15 PM	10.4		317		H
2017/07/20	Thu	09:17 PM	6.8		207		L
2017/07/21	Fri	02:29 AM	11.6		354		H
2017/07/21	Fri	09:42 AM	-2.5		-76		L
2017/07/21	Fri	05:08 PM	11.1		338		H
2017/07/21	Fri	10:19 PM	6.7		204		L
2017/07/22	Sat	03:22 AM	11.6		354		H
2017/07/22	Sat	10:30 AM	-3.0		-91		L
2017/07/22	Sat	05:53 PM	11.7		357		H
2017/07/22	Sat	11:15 PM	6.4		195		L
2017/07/23	Sun	04:15 AM	11.4		347		H
2017/07/23	Sun	11:18 AM	-3.1		-94		L
2017/07/23	Sun	06:35 PM	12.0		366		H
2017/07/24	Mon	12:07 AM	6.0		183		L
2017/07/24	Mon	05:08 AM	11.2		341		H
2017/07/24	Mon	12:04 PM	-2.9		-88		L
2017/07/24	Mon	07:15 PM	12.2		372		H
2017/07/25	Tue	12:58 AM	5.4		165		L
2017/07/25	Tue	06:02 AM	10.8		329		H
2017/07/25	Tue	12:50 PM	-2.2		-67		L
2017/07/25	Tue	07:54 PM	12.2		372		H
2017/07/26	Wed	01:48 AM	4.8		146		L
2017/07/26	Wed	06:58 AM	10.2		311		H
2017/07/26	Wed	01:35 PM	-1.1		-34		L
2017/07/26	Wed	08:33 PM	12.2		372		H
2017/07/27	Thu	02:40 AM	4.2		128		L
2017/07/27	Thu	07:56 AM	9.5		290		H
2017/07/27	Thu	02:21 PM	0.2		6		L
2017/07/27	Thu	09:11 PM	12.0		366		H
2017/07/28	Fri	03:33 AM	3.7		113		L
2017/07/28	Fri	08:58 AM	8.9		271		H
2017/07/28	Fri	03:07 PM	1.7		52		L
2017/07/28	Fri	09:50 PM	11.6		354		H
2017/07/29	Sat	04:27 AM	3.1		94		L
2017/07/29	Sat	10:07 AM	8.3		253		H
2017/07/29	Sat	03:56 PM	3.3		101		L
2017/07/29	Sat	10:31 PM	11.2		341		H
2017/07/30	Sun	05:24 AM	2.6		79		L
2017/07/30	Sun	11:29 AM	8.0		244		H
2017/07/30	Sun	04:53 PM	4.8		146		L
2017/07/30	Sun	11:14 PM	10.8		329		H
2017/07/31	Mon	06:22 AM	2.0		61		L
2017/07/31	Mon	01:08 PM	8.1		247		H
2017/07/31	Mon	06:04 PM	6.0		183		L
2017/08/01	Tue	12:01 AM	10.3		314		H
2017/08/01	Tue	07:17 AM	1.5		46		L
2017/08/01	Tue	02:45 PM	8.7		265		H
2017/08/01	Tue	07:33 PM	6.8		207		L
2017/08/02	Wed	12:50 AM	10.0		305		H
2017/08/02	Wed	08:08 AM	0.9		27		L
2017/08/02	Wed	03:52 PM	9.4		287		H
2017/08/02	Wed	08:55 PM	7.1		216		L
2017/08/03	Thu	01:40 AM	9.8		299		H
2017/08/03	Thu	08:53 AM	0.4		12		L
2017/08/03	Thu	04:39 PM	10.0		305		H
2017/08/03	Thu	09:54 PM	7.0		213		L
2017/08/04	Fri	02:28 AM	9.7		296		H
2017/08/04	Fri	09:33 AM	-0.1		-3		L
2017/08/04	Fri	05:15 PM	10.5		320		H
2017/08/04	Fri	10:38 PM	6.9		210		L
2017/08/05	Sat	03:12 AM	9.7		296		H
2017/08/05	Sat	10:11 AM	-0.5		-15		L
2017/08/05	Sat	05:43 PM	10.8		329		H
2017/08/05	Sat	11:12 PM	6.7		204		L
2017/08/06	Sun	03:54 AM	9.8		299		H
2017/08/06	Sun	10:47 AM	-0.8		-24		L
2017/08/06	Sun	06:08 PM	11.0		335		H
2017/08/06	Sun	11:42 PM	6.4		195		L
2017/08/07	Mon	04:33 AM	9.9		302		H
2017/08/07	Mon	11:23 AM	-1.0		-30		L
2017/08/07	Mon	06:32 PM	11.2		341		H
2017/08/08	Tue	12:12 AM	5.9		180		L
2017/08/08	Tue	05:13 AM	9.9		302		H
2017/08/08	Tue	11:59 AM	-1.0		-30		L
2017/08/08	Tue	06:57 PM	11.4		347		H
2017/08/09	Wed	12:45 AM	5.4		165		L
2017/08/09	Wed	05:54 AM	9.9		302		H
2017/08/09	Wed	12:36 PM	-0.7		-21		L
2017/08/09	Wed	07:26 PM	11.5		351		H
2017/08/10	Thu	01:21 AM	4.7		143		L
2017/08/10	Thu	06:39 AM	9.8		299		H
2017/08/10	Thu	01:14 PM	-0.2		-6		L
2017/08/10	Thu	07:56 PM	11.7		357		H
2017/08/11	Fri	02:01 AM	4.0		122		L
2017/08/11	Fri	07:28 AM	9.6		293		H
2017/08/11	Fri	01:54 PM	0.7		21		L
2017/08/11	Fri	08:29 PM	11.7		357		H
2017/08/12	Sat	02:45 AM	3.2		98		L
2017/08/12	Sat	08:22 AM	9.3		283		H
2017/08/12	Sat	02:36 PM	1.8		55		L
2017/08/12	Sat	09:05 PM	11.7		357		H
2017/08/13	Sun	03:34 AM	2.4		73		L
2017/08/13	Sun	09:25 AM	9.0		274		H
2017/08/13	Sun	03:22 PM	3.2		98		L
2017/08/13	Sun	09:44 PM	11.5		351		H
2017/08/14	Mon	04:27 AM	1.7		52		L
2017/08/14	Mon	10:37 AM	8.7		265		H
2017/08/14	Mon	04:16 PM	4.6		140		L
2017/08/14	Mon	10:29 PM	11.3		344		H
2017/08/15	Tue	05:26 AM	0.9		27		L
2017/08/15	Tue	12:03 PM	8.7		265		H
2017/08/15	Tue	05:23 PM	5.8		177		L
2017/08/15	Tue	11:20 PM	11.0		335		H
2017/08/16	Wed	06:29 AM	0.2		6		L
2017/08/16	Wed	01:40 PM	9.2		280		H
2017/08/16	Wed	06:46 PM	6.7		204		L
2017/08/17	Thu	12:18 AM	10.8		329		H
2017/08/17	Thu	07:32 AM	-0.5		-15		L
2017/08/17	Thu	03:04 PM	9.9		302		H
2017/08/17	Thu	08:10 PM	6.9		210		L
2017/08/18	Fri	01:20 AM	10.7		326		H
2017/08/18	Fri	08:31 AM	-1.2		-37		L
2017/08/18	Fri	04:04 PM	10.6		323		H
2017/08/18	Fri	09:20 PM	6.5		198		L
2017/08/19	Sat	02:22 AM	10.8		329		H
2017/08/19	Sat	09:26 AM	-1.7		-52		L
2017/08/19	Sat	04:50 PM	11.2		341		H
2017/08/19	Sat	10:17 PM	6.0		183		L
2017/08/20	Sun	03:21 AM	10.9		332		H
2017/08/20	Sun	10:16 AM	-1.9		-58		L
2017/08/20	Sun	05:29 PM	11.5		351		H
2017/08/20	Sun	11:06 PM	5.3		162		L
2017/08/21	Mon	04:16 AM	11.0		335		H
2017/08/21	Mon	11:03 AM	-1.8		-55		L
2017/08/21	Mon	06:04 PM	11.7		357		H
2017/08/21	Mon	11:51 PM	4.5		137		L
2017/08/22	Tue	05:09 AM	10.9		332		H
2017/08/22	Tue	11:48 AM	-1.3		-40		L
2017/08/22	Tue	06:38 PM	11.8		360		H
2017/08/23	Wed	12:34 AM	3.8		116		L
2017/08/23	Wed	06:01 AM	10.7		326		H
2017/08/23	Wed	12:31 PM	-0.5		-15		L
2017/08/23	Wed	07:11 PM	11.8		360		H
2017/08/24	Thu	01:17 AM	3.2		98		L
2017/08/24	Thu	06:53 AM	10.3		314		H
2017/08/24	Thu	01:14 PM	0.5		15		L
2017/08/24	Thu	07:44 PM	11.6		354		H
2017/08/25	Fri	02:00 AM	2.7		82		L
2017/08/25	Fri	07:45 AM	9.9		302		H
2017/08/25	Fri	01:57 PM	1.8		55		L
2017/08/25	Fri	08:18 PM	11.3		344		H
2017/08/26	Sat	02:44 AM	2.3		70		L
2017/08/26	Sat	08:41 AM	9.5		290		H
2017/08/26	Sat	02:40 PM	3.1		94		L
2017/08/26	Sat	08:54 PM	10.9		332		H
2017/08/27	Sun	03:30 AM	2.0		61		L
2017/08/27	Sun	09:42 AM	9.0		274		H
2017/08/27	Sun	03:28 PM	4.5		137		L
2017/08/27	Sun	09:33 PM	10.4		317		H
2017/08/28	Mon	04:19 AM	1.9		58		L
2017/08/28	Mon	10:53 AM	8.8		268		H
2017/08/28	Mon	04:25 PM	5.7		174		L
2017/08/28	Mon	10:17 PM	9.9		302		H
2017/08/29	Tue	05:13 AM	1.8		55		L
2017/08/29	Tue	12:20 PM	8.7		265		H
2017/08/29	Tue	05:41 PM	6.6		201		L
2017/08/29	Tue	11:09 PM	9.4		287		H
2017/08/30	Wed	06:12 AM	1.7		52		L
2017/08/30	Wed	01:55 PM	9.0		274		H
2017/08/30	Wed	07:23 PM	7.0		213		L
2017/08/31	Thu	12:08 AM	9.0		274		H
2017/08/31	Thu	07:12 AM	1.4		43		L
2017/08/31	Thu	03:06 PM	9.5		290		H
2017/08/31	Thu	08:46 PM	6.9		210		L
2017/09/01	Fri	01:10 AM	8.9		271		H
2017/09/01	Fri	08:08 AM	1.1		34		L
2017/09/01	Fri	03:52 PM	10.0		305		H
2017/09/01	Fri	09:37 PM	6.5		198		L
2017/09/02	Sat	02:08 AM	9.0		274		H
2017/09/02	Sat	08:57 AM	0.7		21		L
2017/09/02	Sat	04:26 PM	10.3		314		H
2017/09/02	Sat	10:13 PM	6.1		186		L
2017/09/03	Sun	02:58 AM	9.2		280		H
2017/09/03	Sun	09:40 AM	0.3		9		L
2017/09/03	Sun	04:53 PM	10.6		323		H
2017/09/03	Sun	10:41 PM	5.6		171		L
2017/09/04	Mon	03:43 AM	9.6		293		H
2017/09/04	Mon	10:19 AM	0.1		3		L
2017/09/04	Mon	05:16 PM	10.8		329		H
2017/09/04	Mon	11:08 PM	5.0		152		L
2017/09/05	Tue	04:25 AM	9.9		302		H
2017/09/05	Tue	10:57 AM	0.0		0		L
2017/09/05	Tue	05:41 PM	11.1		338		H
2017/09/05	Tue	11:37 PM	4.3		131		L
2017/09/06	Wed	05:06 AM	10.1		308		H
2017/09/06	Wed	11:35 AM	0.2		6		L
2017/09/06	Wed	06:07 PM	11.3		344		H
2017/09/07	Thu	12:10 AM	3.5		107		L
2017/09/07	Thu	05:49 AM	10.3		314		H
2017/09/07	Thu	12:13 PM	0.6		18		L
2017/09/07	Thu	06:36 PM	11.4		347		H
2017/09/08	Fri	12:46 AM	2.6		79		L
2017/09/08	Fri	06:35 AM	10.4		317		H
2017/09/08	Fri	12:53 PM	1.3		40		L
2017/09/08	Fri	07:07 PM	11.5		351		H
2017/09/09	Sat	01:26 AM	1.7		52		L
2017/09/09	Sat	07:25 AM	10.4		317		H
2017/09/09	Sat	01:35 PM	2.3		70		L
2017/09/09	Sat	07:41 PM	11.5		351		H
2017/09/10	Sun	02:10 AM	1.0		30		L
2017/09/10	Sun	08:20 AM	10.2		311		H
2017/09/10	Sun	02:20 PM	3.4		104		L
2017/09/10	Sun	08:19 PM	11.3		344		H
2017/09/11	Mon	02:58 AM	0.5		15		L
2017/09/11	Mon	09:22 AM	10.0		305		H
2017/09/11	Mon	03:10 PM	4.6		140		L
2017/09/11	Mon	09:01 PM	11.0		335		H
2017/09/12	Tue	03:52 AM	0.2		6		L
2017/09/12	Tue	10:34 AM	9.7		296		H
2017/09/12	Tue	04:11 PM	5.8		177		L
2017/09/12	Tue	09:51 PM	10.5		320		H
2017/09/13	Wed	04:51 AM	0.1		3		L
2017/09/13	Wed	11:58 AM	9.7		296		H
2017/09/13	Wed	05:29 PM	6.5		198		L
2017/09/13	Wed	10:52 PM	10.1		308		H
2017/09/14	Thu	05:58 AM	0.0		0		L
2017/09/14	Thu	01:29 PM	10.0		305		H
2017/09/14	Thu	07:02 PM	6.7		204		L
2017/09/15	Fri	12:04 AM	9.8		299		H
2017/09/15	Fri	07:06 AM	-0.1		-3		L
2017/09/15	Fri	02:43 PM	10.5		320		H
2017/09/15	Fri	08:23 PM	6.2		189		L
2017/09/16	Sat	01:19 AM	9.7		296		H
2017/09/16	Sat	08:11 AM	-0.3		-9		L
2017/09/16	Sat	03:36 PM	10.9		332		H
2017/09/16	Sat	09:24 PM	5.4		165		L
2017/09/17	Sun	02:28 AM	9.9		302		H
2017/09/17	Sun	09:09 AM	-0.3		-9		L
2017/09/17	Sun	04:18 PM	11.3		344		H
2017/09/17	Sun	10:11 PM	4.4		134		L
2017/09/18	Mon	03:30 AM	10.2		311		H
2017/09/18	Mon	10:01 AM	-0.2		-6		L
2017/09/18	Mon	04:52 PM	11.4		347		H
2017/09/18	Mon	10:53 PM	3.5		107		L
2017/09/19	Tue	04:25 AM	10.5		320		H
2017/09/19	Tue	10:47 AM	0.2		6		L
2017/09/19	Tue	05:23 PM	11.5		351		H
2017/09/19	Tue	11:31 PM	2.7		82		L
2017/09/20	Wed	05:15 AM	10.6		323		H
2017/09/20	Wed	11:31 AM	0.8		24		L
2017/09/20	Wed	05:52 PM	11.4		347		H
2017/09/21	Thu	12:08 AM	2.0		61		L
2017/09/21	Thu	06:03 AM	10.6		323		H
2017/09/21	Thu	12:12 PM	1.7		52		L
2017/09/21	Thu	06:21 PM	11.3		344		H
2017/09/22	Fri	12:44 AM	1.4		43		L
2017/09/22	Fri	06:50 AM	10.6		323		H
2017/09/22	Fri	12:53 PM	2.7		82		L
2017/09/22	Fri	06:51 PM	11.0		335		H
2017/09/23	Sat	01:21 AM	1.1		34		L
2017/09/23	Sat	07:38 AM	10.4		317		H
